order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2022-01-20,2022,Q1,1,January,Latin America,Brazil,Furniture,Chairs,Corporate,5,298,1490.0,829.6,660.4,0.4432
2023-09-24,2023,Q3,9,September,North America,USA,Clothing,Jackets,Consumer,4,351,1404.0,954.94,449.06,0.3198
2022-02-27,2022,Q1,2,February,Latin America,Mexico,Clothing,Jackets,Consumer,4,792,3168.0,2015.07,1152.93,0.3639
2023-12-24,2023,Q4,12,December,Asia Pacific,Japan,Furniture,Chairs,Corporate,2,743,1486.0,1063.13,422.87,0.2846
2023-09-07,2023,Q3,9,September,Europe,Germany,Electronics,Accessories,Home Office,3,214,642.0,376.45,265.55,0.4136
2023-07-16,2023,Q3,7,July,Asia Pacific,Japan,Clothing,Jackets,Consumer,5,650,3250.0,2156.2,1093.8,0.3366
2023-01-09,2023,Q1,1,January,North America,USA,Furniture,Chairs,Home Office,5,725,3625.0,2233.18,1391.82,0.384
2023-09-14,2023,Q3,9,September,Latin America,Brazil,Clothing,Shoes,Corporate,1,62,62.0,36.23,25.77,0.4156
2022-03-29,2022,Q1,3,March,Europe,France,Office Supplies,Binders,Consumer,4,999,3996.0,2872.28,1123.72,0.2812
2024-11-09,2024,Q4,11,November,North America,USA,Clothing,Shirts,Home Office,4,277,1108.0,818.56,289.44,0.2612
2024-10-10,2024,Q4,10,October,Asia Pacific,Australia,Clothing,Shoes,Corporate,5,707,3535.0,2116.35,1418.65,0.4013
2022-01-14,2022,Q1,1,January,Latin America,Mexico,Clothing,Jackets,Consumer,4,461,1844.0,1266.63,577.37,0.3131
2022-05-13,2022,Q2,5,May,Latin America,Mexico,Office Supplies,Binders,Corporate,2,315,630.0,348.75,281.25,0.4464
2024-11-23,2024,Q4,11,November,North America,USA,Clothing,Shirts,Home Office,1,630,630.0,464.49,165.51,0.2627
2024-06-10,2024,Q2,6,June,Asia Pacific,Japan,Furniture,Chairs,Consumer,5,456,2280.0,1332.38,947.62,0.4156
2023-08-15,2023,Q3,8,August,Latin America,Brazil,Clothing,Shoes,Consumer,1,974,974.0,536.95,437.05,0.4487
2023-08-06,2023,Q3,8,August,Asia Pacific,Japan,Furniture,Tables,Consumer,2,727,1454.0,1137.01,316.99,0.218
2022-10-16,2022,Q4,10,October,Europe,Germany,Clothing,Jackets,Corporate,1,978,978.0,612.96,365.04,0.3733
2024-10-09,2024,Q4,10,October,Latin America,Mexico,Clothing,Shoes,Corporate,4,648,2592.0,1796.39,795.61,0.307
2024-05-28,2024,Q2,5,May,Europe,France,Clothing,Shoes,Corporate,5,695,3475.0,2581.1,893.9,0.2572
2022-01-07,2022,Q1,1,January,Latin America,Brazil,Electronics,Laptops,Corporate,1,827,827.0,583.73,243.27,0.2942
2022-08-28,2022,Q3,8,August,North America,USA,Electronics,Accessories,Home Office,3,921,2763.0,1849.55,913.45,0.3306
2023-06-20,2023,Q2,6,June,Latin America,Mexico,Office Supplies,Binders,Corporate,5,417,2085.0,1274.94,810.06,0.3885
2022-03-11,2022,Q1,3,March,Latin America,Mexico,Furniture,Desks,Corporate,1,994,994.0,770.9,223.1,0.2244
2022-08-04,2022,Q3,8,August,Asia Pacific,Australia,Office Supplies,Pens,Corporate,5,144,720.0,388.85,331.15,0.4599
2024-12-13,2024,Q4,12,December,Asia Pacific,Australia,Furniture,Chairs,Home Office,1,516,516.0,394.83,121.17,0.2348
2024-03-16,2024,Q1,3,March,Europe,Italy,Office Supplies,Paper,Home Office,1,888,888.0,633.1,254.9,0.287
2022-11-26,2022,Q4,11,November,Europe,Germany,Office Supplies,Pens,Consumer,4,820,3280.0,2202.27,1077.73,0.3286
2024-04-27,2024,Q2,4,April,Europe,Italy,Clothing,Jackets,Corporate,1,383,383.0,228.81,154.19,0.4026
2022-02-14,2022,Q1,2,February,Latin America,Brazil,Clothing,Jackets,Consumer,3,166,498.0,270.82,227.18,0.4562
2024-04-08,2024,Q2,4,April,Latin America,Mexico,Clothing,Shirts,Consumer,4,479,1916.0,1212.73,703.27,0.3671
2022-07-17,2022,Q3,7,July,Europe,Albania,Clothing,Jackets,Home Office,3,190,570.0,419.02,150.98,0.2649
2024-06-14,2024,Q2,6,June,North America,Canada,Clothing,Shirts,Home Office,3,329,987.0,714.19,272.81,0.2764
2022-11-28,2022,Q4,11,November,North America,Canada,Office Supplies,Paper,Consumer,2,732,1464.0,1015.48,448.52,0.3064
2023-11-27,2023,Q4,11,November,Latin America,Brazil,Furniture,Desks,Consumer,3,998,2994.0,2388.46,605.54,0.2023
2022-01-27,2022,Q1,1,January,North America,Canada,Electronics,Accessories,Corporate,1,371,371.0,293.75,77.25,0.2082
2022-11-14,2022,Q4,11,November,North America,Canada,Electronics,Accessories,Home Office,5,879,4395.0,2724.91,1670.09,0.38
2022-12-31,2022,Q4,12,December,Europe,Germany,Furniture,Chairs,Home Office,4,367,1468.0,818.79,649.21,0.4422
2024-08-17,2024,Q3,8,August,North America,Canada,Electronics,Laptops,Consumer,4,911,3644.0,2329.07,1314.93,0.3608
2023-01-08,2023,Q1,1,January,North America,USA,Office Supplies,Pens,Home Office,4,370,1480.0,1114.99,365.01,0.2466
2022-09-02,2022,Q3,9,September,Latin America,Brazil,Furniture,Tables,Consumer,5,592,2960.0,1887.2,1072.8,0.3624
2023-04-23,2023,Q2,4,April,Latin America,Mexico,Furniture,Tables,Consumer,3,160,480.0,288.38,191.62,0.3992
2022-05-05,2022,Q2,5,May,Latin America,Mexico,Electronics,Laptops,Home Office,2,189,378.0,273.06,104.94,0.2776
2023-06-21,2023,Q2,6,June,North America,Canada,Electronics,Laptops,Corporate,1,244,244.0,169.59,74.41,0.305
2023-12-07,2023,Q4,12,December,Europe,Italy,Office Supplies,Binders,Home Office,4,765,3060.0,2419.26,640.74,0.2094
2023-06-15,2023,Q2,6,June,Asia Pacific,Australia,Clothing,Shirts,Consumer,1,805,805.0,535.15,269.85,0.3352
2024-02-25,2024,Q1,2,February,Latin America,Mexico,Furniture,Chairs,Consumer,3,240,720.0,568.97,151.03,0.2098
2022-09-11,2022,Q3,9,September,Latin America,Brazil,Clothing,Shirts,Corporate,2,384,768.0,451.03,316.97,0.4127
2022-05-01,2022,Q2,5,May,Latin America,Mexico,Electronics,Laptops,Consumer,4,762,3048.0,2314.8,733.2,0.2406
2024-11-21,2024,Q4,11,November,Europe,Albania,Furniture,Chairs,Corporate,3,859,2577.0,1559.8,1017.2,0.3947
2023-10-23,2023,Q4,10,October,Asia Pacific,Japan,Clothing,Jackets,Home Office,2,132,264.0,196.13,67.87,0.2571
2024-11-26,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Binders,Corporate,4,268,1072.0,833.8,238.2,0.2222
2024-11-02,2024,Q4,11,November,Latin America,Mexico,Office Supplies,Pens,Consumer,3,489,1467.0,1007.77,459.23,0.313
2022-03-29,2022,Q1,3,March,North America,Canada,Office Supplies,Binders,Consumer,1,468,468.0,336.29,131.71,0.2814
2022-02-15,2022,Q1,2,February,Latin America,Brazil,Furniture,Tables,Corporate,5,67,335.0,263.84,71.16,0.2124
2024-07-21,2024,Q3,7,July,Latin America,Mexico,Furniture,Tables,Home Office,4,370,1480.0,906.57,573.43,0.3875
2024-01-15,2024,Q1,1,January,North America,USA,Furniture,Tables,Corporate,2,103,206.0,134.62,71.38,0.3465
2024-08-24,2024,Q3,8,August,North America,Canada,Furniture,Desks,Consumer,2,695,1390.0,1069.59,320.41,0.2305
2024-02-02,2024,Q1,2,February,Latin America,Mexico,Furniture,Tables,Home Office,5,618,3090.0,2168.7,921.3,0.2982
2024-02-01,2024,Q1,2,February,Europe,Germany,Clothing,Shoes,Corporate,5,996,4980.0,3795.15,1184.85,0.2379
2024-03-04,2024,Q1,3,March,Europe,France,Clothing,Shirts,Corporate,3,192,576.0,394.83,181.17,0.3145
2024-01-14,2024,Q1,1,January,North America,USA,Office Supplies,Binders,Corporate,5,925,4625.0,3338.88,1286.12,0.2781
2024-12-05,2024,Q4,12,December,Latin America,Brazil,Clothing,Shoes,Consumer,4,924,3696.0,1862.48,1833.52,0.4961
2023-07-12,2023,Q3,7,July,Europe,Albania,Clothing,Shoes,Consumer,5,961,4805.0,2892.14,1912.86,0.3981
2023-06-10,2023,Q2,6,June,Latin America,Brazil,Office Supplies,Binders,Consumer,4,164,656.0,479.62,176.38,0.2689
2023-08-20,2023,Q3,8,August,Latin America,Mexico,Office Supplies,Binders,Home Office,1,781,781.0,485.16,295.84,0.3788
2024-04-19,2024,Q2,4,April,Latin America,Brazil,Electronics,Laptops,Home Office,5,470,2350.0,1430.81,919.19,0.3911
2022-01-03,2022,Q1,1,January,Europe,France,Office Supplies,Pens,Home Office,1,564,564.0,443.0,121.0,0.2145
2024-11-17,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Jackets,Consumer,2,340,680.0,452.72,227.28,0.3342
2022-06-06,2022,Q2,6,June,Latin America,Mexico,Furniture,Tables,Home Office,5,167,835.0,465.72,369.28,0.4423
2024-05-04,2024,Q2,5,May,Europe,France,Office Supplies,Pens,Home Office,2,725,1450.0,930.42,519.58,0.3583
2023-05-26,2023,Q2,5,May,Asia Pacific,Japan,Electronics,Phones,Corporate,1,145,145.0,95.06,49.94,0.3444
2023-11-18,2023,Q4,11,November,North America,Canada,Clothing,Shirts,Consumer,2,931,1862.0,1483.31,378.69,0.2034
2023-07-25,2023,Q3,7,July,Europe,France,Electronics,Laptops,Corporate,1,988,988.0,706.88,281.12,0.2845
2023-12-16,2023,Q4,12,December,Asia Pacific,Japan,Electronics,Laptops,Consumer,3,929,2787.0,1827.77,959.23,0.3442
2022-08-27,2022,Q3,8,August,Europe,Albania,Clothing,Jackets,Consumer,1,660,660.0,415.53,244.47,0.3704
2022-10-30,2022,Q4,10,October,Asia Pacific,Australia,Electronics,Phones,Home Office,3,694,2082.0,1612.82,469.18,0.2254
2023-08-30,2023,Q3,8,August,Asia Pacific,Australia,Clothing,Shoes,Corporate,2,485,970.0,672.97,297.03,0.3062
2024-09-17,2024,Q3,9,September,Europe,France,Electronics,Phones,Corporate,1,148,148.0,89.81,58.19,0.3932
2022-11-30,2022,Q4,11,November,North America,USA,Furniture,Desks,Home Office,3,702,2106.0,1346.55,759.45,0.3606
2022-04-23,2022,Q2,4,April,Latin America,Mexico,Office Supplies,Binders,Corporate,1,856,856.0,499.42,356.58,0.4166
2022-12-28,2022,Q4,12,December,Asia Pacific,China,Furniture,Tables,Corporate,4,94,376.0,296.34,79.66,0.2119
2024-03-11,2024,Q1,3,March,Latin America,Brazil,Furniture,Tables,Consumer,4,505,2020.0,1435.38,584.62,0.2894
2022-04-07,2022,Q2,4,April,North America,USA,Electronics,Phones,Corporate,2,787,1574.0,972.24,601.76,0.3823
2022-01-16,2022,Q1,1,January,Latin America,Mexico,Office Supplies,Pens,Corporate,4,235,940.0,521.67,418.33,0.445
2023-07-10,2023,Q3,7,July,Latin America,Mexico,Office Supplies,Paper,Consumer,5,762,3810.0,2107.33,1702.67,0.4469
2023-01-11,2023,Q1,1,January,Europe,Italy,Office Supplies,Paper,Home Office,3,256,768.0,494.07,273.93,0.3567
2024-01-12,2024,Q1,1,January,Europe,France,Electronics,Laptops,Consumer,5,115,575.0,368.16,206.84,0.3597
2023-01-25,2023,Q1,1,January,North America,USA,Furniture,Desks,Home Office,4,202,808.0,505.27,302.73,0.3747
2023-09-12,2023,Q3,9,September,Europe,Germany,Clothing,Jackets,Home Office,2,931,1862.0,1406.82,455.18,0.2445
2024-04-03,2024,Q2,4,April,Asia Pacific,China,Clothing,Shoes,Consumer,5,652,3260.0,2587.64,672.36,0.2062
2022-11-16,2022,Q4,11,November,North America,Canada,Clothing,Jackets,Consumer,2,214,428.0,259.56,168.44,0.3936
2022-07-15,2022,Q3,7,July,Europe,Germany,Office Supplies,Binders,Home Office,1,269,269.0,158.28,110.72,0.4116
2023-02-22,2023,Q1,2,February,Europe,Italy,Clothing,Shoes,Consumer,5,642,3210.0,2346.62,863.38,0.269
2023-08-30,2023,Q3,8,August,North America,USA,Furniture,Desks,Consumer,1,466,466.0,295.88,170.12,0.3651
2023-07-22,2023,Q3,7,July,Asia Pacific,Japan,Clothing,Jackets,Corporate,5,91,455.0,257.2,197.8,0.4347
2023-06-28,2023,Q2,6,June,North America,Canada,Office Supplies,Pens,Consumer,3,937,2811.0,1558.09,1252.91,0.4457
2022-08-19,2022,Q3,8,August,Europe,Germany,Office Supplies,Pens,Consumer,2,971,1942.0,1134.46,807.54,0.4158
2024-06-02,2024,Q2,6,June,Europe,France,Clothing,Shirts,Corporate,1,71,71.0,35.53,35.47,0.4996
2023-06-05,2023,Q2,6,June,North America,USA,Office Supplies,Binders,Home Office,4,515,2060.0,1611.8,448.2,0.2176
2023-12-04,2023,Q4,12,December,Asia Pacific,Japan,Clothing,Shoes,Home Office,5,996,4980.0,3132.79,1847.21,0.3709
2024-04-25,2024,Q2,4,April,Asia Pacific,China,Office Supplies,Binders,Consumer,1,174,174.0,91.32,82.68,0.4751
2023-11-04,2023,Q4,11,November,Latin America,Brazil,Electronics,Laptops,Consumer,5,339,1695.0,931.38,763.62,0.4505
2022-01-21,2022,Q1,1,January,Asia Pacific,Australia,Electronics,Phones,Home Office,5,320,1600.0,955.2,644.8,0.403
2023-08-11,2023,Q3,8,August,North America,Canada,Furniture,Desks,Consumer,5,214,1070.0,712.09,357.91,0.3345
2024-06-16,2024,Q2,6,June,Asia Pacific,Australia,Electronics,Accessories,Home Office,1,45,45.0,32.0,13.0,0.2889
2023-01-06,2023,Q1,1,January,Asia Pacific,Japan,Clothing,Jackets,Home Office,1,246,246.0,145.72,100.28,0.4076
2022-03-19,2022,Q1,3,March,Latin America,Mexico,Office Supplies,Binders,Corporate,5,416,2080.0,1637.55,442.45,0.2127
2023-10-10,2023,Q4,10,October,Asia Pacific,Japan,Furniture,Chairs,Corporate,4,228,912.0,664.02,247.98,0.2719
2022-05-20,2022,Q2,5,May,Latin America,Brazil,Clothing,Shirts,Consumer,2,433,866.0,647.54,218.46,0.2523
2023-07-07,2023,Q3,7,July,Latin America,Brazil,Clothing,Jackets,Consumer,5,752,3760.0,2245.07,1514.93,0.4029
2024-09-24,2024,Q3,9,September,Asia Pacific,Australia,Furniture,Tables,Home Office,4,865,3460.0,2125.44,1334.56,0.3857
2022-10-09,2022,Q4,10,October,Europe,Germany,Furniture,Desks,Consumer,2,817,1634.0,1080.76,553.24,0.3386
2023-03-16,2023,Q1,3,March,North America,USA,Clothing,Shoes,Corporate,5,272,1360.0,864.29,495.71,0.3645
2022-09-27,2022,Q3,9,September,North America,Canada,Office Supplies,Pens,Home Office,2,447,894.0,516.7,377.3,0.422
2024-01-16,2024,Q1,1,January,Asia Pacific,Australia,Clothing,Jackets,Home Office,5,963,4815.0,3848.06,966.94,0.2008
2022-04-14,2022,Q2,4,April,North America,USA,Office Supplies,Paper,Consumer,1,633,633.0,477.6,155.4,0.2455
2024-02-05,2024,Q1,2,February,North America,Canada,Furniture,Tables,Home Office,5,284,1420.0,811.38,608.62,0.4286
2022-04-05,2022,Q2,4,April,Latin America,Mexico,Clothing,Shirts,Home Office,5,195,975.0,748.53,226.47,0.2323
2023-12-30,2023,Q4,12,December,Europe,Albania,Electronics,Phones,Home Office,5,371,1855.0,1254.1,600.9,0.3239
2023-04-25,2023,Q2,4,April,North America,Canada,Clothing,Jackets,Corporate,5,203,1015.0,511.33,503.67,0.4962
2024-02-19,2024,Q1,2,February,Europe,France,Office Supplies,Binders,Home Office,4,343,1372.0,828.48,543.52,0.3962
2022-01-13,2022,Q1,1,January,North America,USA,Clothing,Shoes,Corporate,3,921,2763.0,1402.83,1360.17,0.4923
2023-08-24,2023,Q3,8,August,Europe,Italy,Office Supplies,Pens,Home Office,4,518,2072.0,1090.56,981.44,0.4737
2022-04-05,2022,Q2,4,April,Europe,Albania,Electronics,Accessories,Consumer,4,212,848.0,469.53,378.47,0.4463
2022-10-20,2022,Q4,10,October,North America,Canada,Furniture,Desks,Consumer,1,876,876.0,565.3,310.7,0.3547
2022-01-25,2022,Q1,1,January,Latin America,Brazil,Electronics,Laptops,Home Office,5,505,2525.0,1551.33,973.67,0.3856
2024-07-27,2024,Q3,7,July,Europe,France,Office Supplies,Pens,Consumer,4,214,856.0,466.26,389.74,0.4553
2024-02-01,2024,Q1,2,February,Europe,Italy,Furniture,Desks,Corporate,2,40,80.0,49.47,30.53,0.3816
2023-10-16,2023,Q4,10,October,North America,USA,Furniture,Chairs,Home Office,5,353,1765.0,1043.65,721.35,0.4087
2024-09-11,2024,Q3,9,September,Europe,France,Clothing,Jackets,Corporate,1,817,817.0,509.03,307.97,0.377
2023-09-30,2023,Q3,9,September,Europe,Italy,Electronics,Accessories,Home Office,1,588,588.0,324.4,263.6,0.4483
2023-05-06,2023,Q2,5,May,Latin America,Brazil,Office Supplies,Binders,Corporate,2,74,148.0,101.07,46.93,0.3171
2023-07-29,2023,Q3,7,July,Europe,Germany,Office Supplies,Pens,Consumer,1,21,21.0,10.78,10.22,0.4866
2022-10-21,2022,Q4,10,October,Latin America,Brazil,Furniture,Tables,Corporate,5,323,1615.0,995.43,619.57,0.3836
2024-06-14,2024,Q2,6,June,Europe,France,Clothing,Shirts,Corporate,3,553,1659.0,1274.88,384.12,0.2315
2022-02-09,2022,Q1,2,February,Europe,Albania,Office Supplies,Paper,Consumer,3,160,480.0,300.43,179.57,0.3741
2024-02-15,2024,Q1,2,February,Latin America,Mexico,Clothing,Shoes,Consumer,4,108,432.0,273.16,158.84,0.3677
2023-06-04,2023,Q2,6,June,Latin America,Mexico,Furniture,Desks,Home Office,1,899,899.0,467.84,431.16,0.4796
2023-06-30,2023,Q2,6,June,Asia Pacific,China,Furniture,Tables,Home Office,5,830,4150.0,2828.68,1321.32,0.3184
2022-08-24,2022,Q3,8,August,Europe,Italy,Furniture,Desks,Corporate,2,606,1212.0,946.48,265.52,0.2191
2023-04-08,2023,Q2,4,April,Latin America,Brazil,Clothing,Jackets,Home Office,2,605,1210.0,710.85,499.15,0.4125
2023-04-28,2023,Q2,4,April,Europe,Italy,Office Supplies,Pens,Corporate,5,324,1620.0,1001.12,618.88,0.382
2023-03-06,2023,Q1,3,March,Europe,Italy,Electronics,Laptops,Home Office,5,767,3835.0,2594.18,1240.82,0.3236
2024-11-11,2024,Q4,11,November,Europe,Albania,Clothing,Shirts,Consumer,2,184,368.0,194.29,173.71,0.472
2022-12-09,2022,Q4,12,December,North America,Canada,Furniture,Tables,Consumer,1,236,236.0,185.28,50.72,0.2149
2024-11-29,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Accessories,Consumer,4,383,1532.0,980.91,551.09,0.3597
2022-05-13,2022,Q2,5,May,North America,Canada,Electronics,Laptops,Consumer,4,822,3288.0,1757.53,1530.47,0.4655
2022-12-17,2022,Q4,12,December,Asia Pacific,Australia,Electronics,Phones,Corporate,4,550,2200.0,1321.25,878.75,0.3994
2023-05-21,2023,Q2,5,May,Europe,Italy,Electronics,Laptops,Consumer,5,303,1515.0,927.41,587.59,0.3879
2022-03-25,2022,Q1,3,March,Europe,France,Electronics,Phones,Consumer,2,381,762.0,459.95,302.05,0.3964
2024-09-19,2024,Q3,9,September,Latin America,Mexico,Furniture,Chairs,Consumer,2,387,774.0,547.97,226.03,0.292
2024-04-09,2024,Q2,4,April,Asia Pacific,Australia,Office Supplies,Pens,Consumer,2,460,920.0,555.36,364.64,0.3963
2024-05-10,2024,Q2,5,May,Asia Pacific,China,Electronics,Phones,Home Office,2,902,1804.0,1077.27,726.73,0.4028
2022-12-09,2022,Q4,12,December,North America,USA,Office Supplies,Binders,Corporate,2,464,928.0,553.67,374.33,0.4034
2024-05-15,2024,Q2,5,May,Asia Pacific,China,Office Supplies,Binders,Corporate,3,958,2874.0,2107.66,766.34,0.2666
2022-10-20,2022,Q4,10,October,Europe,Italy,Clothing,Jackets,Home Office,5,396,1980.0,1173.18,806.82,0.4075
2023-08-21,2023,Q3,8,August,Latin America,Mexico,Furniture,Tables,Home Office,5,515,2575.0,1298.31,1276.69,0.4958
2023-10-07,2023,Q4,10,October,North America,USA,Electronics,Accessories,Corporate,3,207,621.0,378.6,242.4,0.3903
2023-03-24,2023,Q1,3,March,Latin America,Brazil,Office Supplies,Binders,Corporate,4,669,2676.0,1561.37,1114.63,0.4165
2023-11-21,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Shoes,Home Office,1,866,866.0,669.16,196.84,0.2273
2024-09-28,2024,Q3,9,September,Asia Pacific,China,Office Supplies,Paper,Consumer,5,883,4415.0,2840.49,1574.51,0.3566
2024-05-04,2024,Q2,5,May,North America,USA,Electronics,Phones,Corporate,5,982,4910.0,2800.53,2109.47,0.4296
2023-05-17,2023,Q2,5,May,Asia Pacific,Australia,Furniture,Chairs,Home Office,3,811,2433.0,1932.96,500.04,0.2055
2024-02-03,2024,Q1,2,February,Latin America,Mexico,Furniture,Tables,Consumer,5,733,3665.0,2103.8,1561.2,0.426
2024-01-05,2024,Q1,1,January,Europe,France,Electronics,Accessories,Consumer,5,403,2015.0,1468.75,546.25,0.2711
2022-09-07,2022,Q3,9,September,North America,USA,Office Supplies,Pens,Home Office,4,447,1788.0,1242.42,545.58,0.3051
2023-08-24,2023,Q3,8,August,Asia Pacific,Australia,Clothing,Jackets,Corporate,3,177,531.0,339.13,191.87,0.3613
2022-05-05,2022,Q2,5,May,Latin America,Mexico,Furniture,Chairs,Corporate,5,764,3820.0,2375.09,1444.91,0.3782
2022-04-23,2022,Q2,4,April,Europe,Italy,Furniture,Tables,Consumer,2,646,1292.0,984.14,307.86,0.2383
2024-09-07,2024,Q3,9,September,Asia Pacific,China,Office Supplies,Paper,Home Office,3,244,732.0,470.33,261.67,0.3575
2022-05-30,2022,Q2,5,May,North America,USA,Office Supplies,Binders,Consumer,4,576,2304.0,1411.45,892.55,0.3874
2024-05-24,2024,Q2,5,May,Asia Pacific,Japan,Office Supplies,Binders,Consumer,1,748,748.0,453.49,294.51,0.3937
2022-12-09,2022,Q4,12,December,Asia Pacific,China,Clothing,Shoes,Consumer,5,649,3245.0,1891.06,1353.94,0.4172
2023-08-03,2023,Q3,8,August,Asia Pacific,Australia,Office Supplies,Paper,Home Office,2,847,1694.0,1054.84,639.16,0.3773
2024-02-22,2024,Q1,2,February,Europe,France,Clothing,Shoes,Corporate,2,391,782.0,419.13,362.87,0.464
2022-11-17,2022,Q4,11,November,Europe,Albania,Electronics,Phones,Consumer,1,328,328.0,170.41,157.59,0.4805
2024-04-01,2024,Q2,4,April,Asia Pacific,Japan,Clothing,Shirts,Corporate,3,378,1134.0,751.21,382.79,0.3376
2023-06-16,2023,Q2,6,June,Asia Pacific,Japan,Office Supplies,Binders,Corporate,4,812,3248.0,2066.63,1181.37,0.3637
2023-05-07,2023,Q2,5,May,North America,USA,Clothing,Shoes,Home Office,5,121,605.0,333.97,271.03,0.448
2023-09-04,2023,Q3,9,September,Asia Pacific,China,Clothing,Shoes,Corporate,5,479,2395.0,1274.24,1120.76,0.468
2022-09-09,2022,Q3,9,September,Latin America,Brazil,Clothing,Shirts,Corporate,5,151,755.0,409.95,345.05,0.457
2022-06-22,2022,Q2,6,June,Latin America,Mexico,Furniture,Tables,Consumer,2,879,1758.0,1045.26,712.74,0.4054
2024-05-24,2024,Q2,5,May,North America,Canada,Office Supplies,Binders,Home Office,3,743,2229.0,1416.41,812.59,0.3646
2022-07-20,2022,Q3,7,July,Europe,Italy,Clothing,Jackets,Home Office,1,221,221.0,123.32,97.68,0.442
2022-08-05,2022,Q3,8,August,Asia Pacific,Australia,Office Supplies,Pens,Consumer,3,306,918.0,667.1,250.9,0.2733
2023-01-11,2023,Q1,1,January,North America,Canada,Electronics,Accessories,Consumer,4,166,664.0,370.51,293.49,0.442
2022-01-11,2022,Q1,1,January,Europe,France,Clothing,Shoes,Corporate,4,789,3156.0,1695.52,1460.48,0.4628
2024-11-01,2024,Q4,11,November,North America,Canada,Clothing,Shirts,Corporate,1,791,791.0,631.51,159.49,0.2016
2024-06-10,2024,Q2,6,June,Europe,Germany,Electronics,Accessories,Home Office,2,866,1732.0,1098.63,633.37,0.3657
2023-03-11,2023,Q1,3,March,Asia Pacific,Japan,Office Supplies,Paper,Home Office,1,313,313.0,172.46,140.54,0.449
2024-03-28,2024,Q1,3,March,North America,Canada,Electronics,Accessories,Corporate,4,52,208.0,159.82,48.18,0.2316
2024-07-19,2024,Q3,7,July,Asia Pacific,Japan,Electronics,Accessories,Consumer,2,37,74.0,42.13,31.87,0.4307
2023-11-22,2023,Q4,11,November,North America,Canada,Electronics,Phones,Home Office,3,891,2673.0,2078.72,594.28,0.2223
2024-05-04,2024,Q2,5,May,Europe,Germany,Electronics,Accessories,Consumer,4,691,2764.0,1480.64,1283.36,0.4643
2024-02-23,2024,Q1,2,February,North America,Canada,Office Supplies,Paper,Corporate,2,992,1984.0,1493.05,490.95,0.2475
2022-11-15,2022,Q4,11,November,Latin America,Mexico,Clothing,Shoes,Home Office,2,134,268.0,148.82,119.18,0.4447
2024-04-23,2024,Q2,4,April,Latin America,Mexico,Electronics,Laptops,Home Office,5,227,1135.0,887.0,248.0,0.2185
2023-09-13,2023,Q3,9,September,North America,Canada,Electronics,Phones,Corporate,3,180,540.0,363.03,176.97,0.3277
2024-02-24,2024,Q1,2,February,Latin America,Mexico,Furniture,Chairs,Corporate,2,309,618.0,344.21,273.79,0.443
2023-02-01,2023,Q1,2,February,Asia Pacific,China,Office Supplies,Binders,Consumer,1,838,838.0,631.39,206.61,0.2466
2024-12-17,2024,Q4,12,December,Latin America,Brazil,Electronics,Phones,Consumer,3,338,1014.0,625.81,388.19,0.3828
2023-04-05,2023,Q2,4,April,Latin America,Mexico,Furniture,Tables,Corporate,3,481,1443.0,1038.73,404.27,0.2802
2022-03-02,2022,Q1,3,March,Asia Pacific,China,Electronics,Laptops,Corporate,4,578,2312.0,1602.29,709.71,0.307
2023-01-04,2023,Q1,1,January,Asia Pacific,China,Office Supplies,Paper,Corporate,3,981,2943.0,2102.15,840.85,0.2857
2023-12-20,2023,Q4,12,December,Europe,Albania,Furniture,Desks,Home Office,3,928,2784.0,1679.07,1104.93,0.3969
2023-06-30,2023,Q2,6,June,Asia Pacific,Japan,Furniture,Chairs,Corporate,5,71,355.0,277.48,77.52,0.2184
2024-11-06,2024,Q4,11,November,North America,Canada,Office Supplies,Binders,Home Office,3,880,2640.0,1763.37,876.63,0.3321
2023-05-11,2023,Q2,5,May,Latin America,Mexico,Furniture,Desks,Corporate,2,71,142.0,74.3,67.7,0.4767
2023-05-12,2023,Q2,5,May,Europe,Albania,Furniture,Desks,Home Office,1,190,190.0,98.8,91.2,0.48
2023-05-20,2023,Q2,5,May,Asia Pacific,Japan,Electronics,Laptops,Consumer,5,637,3185.0,2297.88,887.12,0.2785
2024-08-26,2024,Q3,8,August,Latin America,Brazil,Furniture,Desks,Consumer,5,629,3145.0,2374.45,770.55,0.245
2024-12-28,2024,Q4,12,December,North America,Canada,Clothing,Jackets,Home Office,5,464,2320.0,1643.91,676.09,0.2914
2022-06-10,2022,Q2,6,June,North America,Canada,Office Supplies,Paper,Consumer,5,740,3700.0,2158.02,1541.98,0.4168
2023-12-19,2023,Q4,12,December,Europe,Germany,Electronics,Laptops,Consumer,4,150,600.0,340.66,259.34,0.4322
2024-09-19,2024,Q3,9,September,North America,Canada,Furniture,Desks,Home Office,5,753,3765.0,2521.16,1243.84,0.3304
2022-09-26,2022,Q3,9,September,Latin America,Brazil,Clothing,Shoes,Corporate,4,983,3932.0,2198.12,1733.88,0.441
2023-11-30,2023,Q4,11,November,Asia Pacific,China,Electronics,Phones,Corporate,4,242,968.0,594.09,373.91,0.3863
